ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Backorders allowed?,Sold individually?,Weight (g),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position
148,simple,,Khăn Thấm Sữa (36 Miếng) Nuk - 252099,1,0,visible,,,,,,,1,,,,,,,,1,,,159000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/n/u/nuk_pk_ste_classic_36er.jpg,,,,,,,,,0
149,simple,,Bộ 2 Ty Ngậm Silicone Nuk 729188 - Số 2,1,0,visible,,,,,,,1,,,,,,,,1,,,103000,Đồ dùng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/n/u/nuk_pkg_so_si_happydays_2.jpg,,,,,,,,,0
150,simple,,Sữa Bột Aptamil Số 2 (900g),1,0,visible,,,,,,,1,,,,,,,,1,,,555000,Dinh dưỡng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/ts/product/88/4d/b5/9ff08f422d6b03a05c40375931db9078.jpg,,,,,,,,,0
151,simple,,Sữa Bột Aptamil Số 4 (800g),1,0,visible,,,,,,,1,,,,,,,,1,,,465000,Dinh dưỡng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/ts/product/65/e3/fa/08f433a76d0a3b2c4075d83eb91fb037.jpg,,,,,,,,,0
152,simple,,Sữa Bột Aptamil Số 1 (900g),1,0,visible,,,,,,,1,,,,,,,,1,,,505000,Dinh dưỡng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/ts/product/42/8b/a7/52dae142f3d224cb3a430fd9e89d2223.jpg,,,,,,,,,0
153,simple,,Sữa Bột Aptamil Số 3 (900g),1,0,visible,,,,,,,1,,,,,,,,1,,,520000,Dinh dưỡng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/ts/product/34/bd/88/c3fd4b923bf15f4a199df6cce2f09c7f.jpg,,,,,,,,,0
154,simple,,CRM - Sữa Bột Nestle NAN Optipro 4 (900g),1,0,visible,,,,,,,1,,,,,,,,1,,,359000,Dinh dưỡng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/ts/product/f5/d4/19/d3e2709241fed904d781a21049538c34.jpg,,,,,,,,,0
155,simple,,Sữa Bột Nestle NAN Optipro 4 (900g),1,0,visible,,,,,,,1,,,,,,,,1,,,349000,Dinh dưỡng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/ts/product/10/15/6c/afbe6bc70f01fcd8f0c0d27263dadb5e.jpg,,,,,,,,,0
156,simple,,Sữa Bột Nestle NAN Optipro HA 1 (400g),1,0,visible,,,,,,,1,,,,,,,,1,,,277000,Dinh dưỡng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/ts/product/ea/67/29/b883ffeb5548921dbf144ef9e09ab836.jpg,,,,,,,,,0
157,simple,,Bột Ăn Dặm Nestle Cerelac - Gạo Và Trái Cây (200g),1,0,visible,,,,,,,1,,,,,,,,1,,,55000,Dinh dưỡng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/ts/product/3d/d9/45/7e02ef009f213ec078bb9e507f761bfe.jpg,,,,,,,,,0
158,simple,,Bột Ăn Dặm Nestlé Cerelac - Gạo Sữa Dinh Dưỡng (200g),1,0,visible,,,,,,,1,,,,,,,,1,,,53000,Dinh dưỡng cho bé,,,https://vcdn.tikicdn.com/cache/w1200/ts/product/4f/86/b7/c97251ccec31ee890e5a0fe11efca298.jpg,,,,,,,,,0
