ID	Type	SKU	Name	Published	Is featured?	Visibility in catalog	Short description	Description	Date sale price starts	Date sale price ends	Tax status	Tax class	In stock?	Stock	Backorders allowed?	Sold individually?	Weight (g)	Length (cm)	Width (cm)	Height (cm)	Allow customer reviews?	Purchase note	Sale price	Regular price	Categories	Tags	Shipping class	Images	Download limit	Download expiry days	Parent	Grouped products	Upsells	Cross-sells	External URL	Button text	Position
203.2	simple		S?a B?t Nestle NAN Optipro HA 1 (400g)	1	0	visible							1								1			277000	Dinh d??ng cho bé			https://vcdn.tikicdn.com/cache/w1200/ts/product/ea/67/29/b883ffeb5548921dbf144ef9e09ab836.jpg									0
204.8	simple		B?t ?n D?m Nestle Cerelac - G?o Và Trái Cây (200g)	1	0	visible							1								1			55000	Dinh d??ng cho bé			https://vcdn.tikicdn.com/cache/w1200/ts/product/3d/d9/45/7e02ef009f213ec078bb9e507f761bfe.jpg									0
206.4	simple		B?t ?n D?m Nestlé Cerelac - G?o S?a Dinh D??ng (200g)	1	0	visible							1								1			53000	Dinh d??ng cho bé			https://vcdn.tikicdn.com/cache/w1200/ts/product/4f/86/b7/c97251ccec31ee890e5a0fe11efca298.jpg									0
208	simple		Bánh ?n D?m Nestlé CERELAC Nutripuffs V? Chu?i Dâu - Gói 50g	1	0	visible							1								1			40000	Dinh d??ng cho bé			https://vcdn.tikicdn.com/cache/w1200/ts/product/81/64/32/dfaaf044046e2b3daa44e14f75beee01.jpg									0
209.6	simple		B?t ?n D?m Nestle Cerelac - Gà H?m Cà R?t (200g)	1	0	visible							1								1			65000	Dinh d??ng cho bé			https://vcdn.tikicdn.com/cache/w1200/ts/product/8b/8c/68/b5f703a583e96d238e17717029ab515c.jpg									0
211.2	simple		B?t ?n D?m Nestle Cerelac - Rau Xanh Và Bí ?? (200g)	1	0	visible							1								1			58000	Dinh d??ng cho bé			https://vcdn.tikicdn.com/cache/w1200/ts/product/e5/26/3f/b56e95d2a48879d02fa077deaeaf0fde.jpg									0
212.8	simple		B?t ?n D?m Nestle Cerelac - Cá Và Rau Xanh (200g)	1	0	visible							1								1			58000	Dinh d??ng cho bé			https://vcdn.tikicdn.com/cache/w1200/ts/product/fe/80/2e/218d09788f39db6d2938e3775134f56b.jpg									0
214.4	simple		S?n Ph?m Dinh D??ng Nestle Nutren Junior (800g)	1	0	visible							1								1			530000	Dinh d??ng cho bé			https://vcdn.tikicdn.com/cache/w1200/ts/product/1c/05/00/a66be6a0e5df00ffa8e7c719a5443a3e.jpg									0
216	simple		S?n Ph?m Dinh D??ng Nestle Nutren Junior (400g)	1	0	visible							1								1			310000	Dinh d??ng cho bé			https://vcdn.tikicdn.com/cache/w1200/ts/product/97/3f/80/0f705899d611be10de4e252cc2aa5127.jpg									0
217.6	simple		CRM - S?n Ph?m Dinh D??ng Nestle Peptamen (400g)	1	0	visible							1								1			480000	Dinh d??ng cho bé			https://vcdn.tikicdn.com/cache/w1200/ts/product/ef/1c/df/e1328d068243f0336acca10871b5bbc7.jpg									0
219.2	simple		S?n Ph?m Dinh D??ng Nestle Nutren Diabetes (400g)	1	0	visible							1								1			320000	Dinh d??ng cho bé			https://vcdn.tikicdn.com/cache/w1200/ts/product/10/c7/24/c3e0c70c2641fe3b6c8b5cb7f74a3a70.jpg									0
220.8	simple		B?t Dinh D??ng S?a Chúc Ng? Ngon Y?n M?ch Táo Tây HiPP 250g - 3331	1	0	visible							1								1			115000	Dinh d??ng cho bé			https://vcdn.tikicdn.com/cache/w1200/ts/product/54/7b/63/8ca03731884c09daa747b22bf7749357.jpg									0
222.4	simple		B?t Dinh D??ng S?a Ki?u M?ch HiPP 250g - 2917	1	0	visible							1								1			115000	Dinh d??ng cho bé			https://vcdn.tikicdn.com/cache/w1200/ts/product/08/6a/37/d719b6da52c1d0ae1132b08c11cb1bd1.jpg									0
224	simple		S?a Công Th?c HiPP 1 Combiotic Organic (350g)	1	0	visible							1								1			149000	Dinh d??ng cho bé			https://vcdn.tikicdn.com/cache/w1200/ts/product/c9/aa/d7/7a09be57db0980a471841a0cd7682cfa.jpg									0
225.6	simple		"Trà C?m Hòa Tan Hoa Qu?, Hoa Dâm B?t V?i Isomaltulose HiPP 3667 (200g)"	1	0	visible							1								1			169000	Dinh d??ng cho bé			https://vcdn.tikicdn.com/cache/w1200/ts/product/42/2e/9a/dcad240d268251411efb0fd454652783.jpg									0
227.2	simple		"Trà C?m Hòa Tan Hoa Qu?, B?c Hà Mellisen V?i Isomaltulose HiPP 3668 (200g)"	1	0	visible							1								1			166000	Dinh d??ng cho bé			https://vcdn.tikicdn.com/cache/w1200/ts/product/96/59/2b/f1fbda4de8a1911367353abc09350834.jpg									0
228.8	simple		S?a B?t Abbott Grow School G-Power Vanilla GSGM Dành Cho Tr? T? 6 Tu?i Tr? Lên (900g)	1	0	visible							1								1			373000	Dinh d??ng cho bé			https://vcdn.tikicdn.com/cache/w1200/ts/product/07/f9/23/4d0af96a9cd2538120978ae76e7300cf.jpg									0
230.4	simple		L?c 4 H?p S?a Công Th?c Pha S?n Abbott Grow Gold H??ng Vani (180ml)	1	0	visible							1								1			58000	Dinh d??ng cho bé			https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/5/0/5099864008654_2-u2442-d20160718-t095110.u3075.d20170223.t115305.541904.jpg									0
232	simple		S?a B?t Abbott Grow 1 AG1M (900g)	1	0	visible							1								1			311000	Dinh d??ng cho bé			https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/5/0/5099864008883_1.u2442.d20160707.t164237.jpg									0
233.6	simple		S?a B?t Abbott Grow School G-Power Vanilla GSGS Dành Cho Tr? T? 6 Tu?i Tr? Lên (400g)	1	0	visible							1								1			191000	Dinh d??ng cho bé			https://vcdn.tikicdn.com/cache/w1200/media/catalog/product/8/8/8886451071415_1.u2442.d20160707.t142335.jpg									0
235.2	simple		S?a B?t Abbott Grow G-Power Vanilla GGM Dành Cho Tr? T? 3 - 6 Tu?i (900g)	1	0	visible							1								1			370000	Dinh d??ng cho bé			https://vcdn.tikicdn.com/cache/w1200/ts/product/fd/d5/29/6fb8315f1e1ecf1b768d61d6603f06fa.jpg									0
